greenhouse_id,crop_type,variety,planting_date,harvest_date,days_to_maturity,avg_temperature_C,min_temperature_C,max_temperature_C,humidity_percent,co2_ppm,light_intensity_lux,photoperiod_hours,irrigation_mm,fertilizer_N_kg_ha,fertilizer_P_kg_ha,fertilizer_K_kg_ha,pest_severity,soil_pH,yield_kg_per_m2
1.0,Tomato,Heirloom,2023-07-28,2023-10-02,66.0,23.9,22.2,25.7,80.4,1023.0,28986.0,15.2,8.5,165.0,100.0,193.0,4.4,6.8,12.67
1.0,Cucumber,Pickling,2023-02-07,2023-04-15,67.0,28.3,26.0,30.2,97.1,824.0,20651.0,10.0,9.7,167.0,88.0,190.0,0.6,6.2,7.95
2.0,Lettuce,Iceberg,2023-06-06,2023-07-08,32.0,22.7,21.6,23.8,72.3,856.0,38087.0,15.9,8.9,81.0,55.0,130.0,0.9,6.3,8.81
2.0,Cucumber,Slicing,2023-06-02,2023-07-29,57.0,24.1,21.2,27.7,70.5,891.0,36900.0,15.8,9.4,112.0,72.0,149.0,3.8,6.6,8.85
1.0,Cucumber,Pickling,2023-12-08,2024-02-13,67.0,22.1,20.2,23.6,90.0,788.0,18934.0,10.0,9.5,121.0,65.0,194.0,1.2,6.4,6.75
1.0,Tomato,Heirloom,2023-10-22,2024-01-12,82.0,22.4,20.5,23.9,70.7,1199.0,27548.0,10.0,6.0,156.0,71.0,163.0,4.7,6.3,15.54
3.0,Cucumber,Pickling,2023-12-05,2024-02-02,59.0,24.9,23.4,27.0,73.1,591.0,16720.0,10.0,8.2,186.0,71.0,175.0,0.0,6.1,9.58
4.0,Cucumber,Slicing,2023-02-20,2023-04-23,62.0,24.8,23.7,26.1,76.1,644.0,25948.0,10.1,6.5,166.0,96.0,122.0,1.6,6.7,11.09
5.0,Tomato,Roma,2023-07-26,2023-10-09,75.0,26.9,25.5,28.4,81.8,894.0,35416.0,15.3,7.6,187.0,72.0,219.0,1.8,6.0,20.41
5.0,Cucumber,Pickling,2023-06-06,2023-08-04,59.0,23.6,21.7,24.8,70.3,887.0,40456.0,15.9,8.7,149.0,92.0,174.0,0.0,6.0,11.47
3.0,Cucumber,English,2023-09-16,2023-11-06,51.0,21.8,20.4,24.4,99.1,721.0,30697.0,12.2,5.6,162.0,58.0,155.0,1.6,6.9,19.27
3.0,Tomato,Roma,2023-07-23,2023-09-24,63.0,22.0,21.0,23.8,71.2,869.0,47005.0,15.4,7.7,177.0,90.0,194.0,2.2,7.1,17.43
2.0,Cucumber,Pickling,2023-06-13,2023-08-19,67.0,23.0,19.9,23.9,73.1,789.0,43125.0,16.0,5.4,130.0,47.0,146.0,-0.0,7.2,16.21
4.0,Cucumber,English,2023-12-16,2024-02-12,58.0,21.9,20.4,23.6,69.0,767.0,33463.0,10.0,8.6,129.0,77.0,173.0,1.4,7.7,10.32
2.0,Cucumber,Slicing,2023-05-26,2023-08-04,70.0,27.1,25.1,27.5,80.8,836.0,35822.0,15.5,8.1,129.0,71.0,188.0,0.6,6.2,11.62
5.0,Lettuce,Romaine,2023-10-29,2023-11-30,32.0,16.2,14.5,18.8,77.9,635.0,22942.0,10.0,6.2,106.0,48.0,143.0,0.7,6.5,8.65
2.0,Tomato,Cherry,2023-08-30,2023-11-23,85.0,22.6,19.5,25.8,84.0,907.0,29086.0,13.4,5.4,241.0,55.0,181.0,1.8,6.6,22.93
5.0,Tomato,Beefsteak,2023-04-17,2023-07-14,88.0,26.3,23.2,27.7,61.4,766.0,32618.0,13.8,7.2,198.0,72.0,240.0,3.0,6.4,20.35
1.0,Tomato,Roma,2023-04-20,2023-07-07,78.0,26.1,22.5,28.7,80.6,885.0,45616.0,14.0,7.1,162.0,55.0,176.0,0.0,5.6,21.38
3.0,Tomato,Cherry,2023-10-31,2024-01-03,64.0,22.4,21.2,24.4,82.0,886.0,18775.0,10.0,7.3,,,,2.3,5.8,13.33
2.0,Tomato,Beefsteak,2023-02-01,2023-04-14,72.0,25.8,24.4,27.1,73.2,960.0,10855.0,10.0,8.3,234.0,106.0,242.0,2.0,6.3,10.04
2.0,Tomato,Heirloom,2023-02-27,2023-05-19,81.0,24.0,22.0,25.4,73.8,609.0,22713.0,10.5,9.6,181.0,88.0,155.0,1.9,6.3,13.8
5.0,Pepper,Bell,2023-03-21,2023-06-06,77.0,26.4,22.7,30.1,77.8,520.0,30081.0,12.0,10.4,193.0,59.0,190.0,2.0,6.4,10.9
4.0,Lettuce,Romaine,2023-01-03,2023-02-02,30.0,19.1,17.1,20.9,72.5,810.0,13489.0,10.0,3.7,99.0,53.0,81.0,1.1,6.9,7.71
1.0,Tomato,Roma,2023-02-23,2023-05-16,82.0,23.5,22.0,25.6,79.9,803.0,22953.0,10.3,7.8,238.0,112.0,166.0,1.8,6.5,11.88
4.0,Tomato,Heirloom,2023-09-09,2023-11-28,80.0,25.0,21.5,26.7,82.1,1187.0,29455.0,12.7,9.8,165.0,59.0,188.0,1.0,7.1,10.32
2.0,Tomato,Cherry,2023-08-23,2023-11-07,76.0,22.6,20.3,24.9,67.2,849.0,31920.0,13.8,5.3,230.0,95.0,215.0,0.0,6.3,27.2
3.0,Lettuce,Romaine,2023-08-01,2023-09-11,41.0,19.6,17.1,22.0,77.5,823.0,31061.0,15.0,7.9,125.0,32.0,103.0,0.0,6.1,5.48
1.0,Lettuce,Leaf,2023-07-17,2023-08-24,38.0,18.5,15.4,20.0,72.6,609.0,43217.0,15.6,6.6,147.0,35.0,90.0,0.0,6.7,8.76
3.0,Tomato,Cherry,2023-09-07,2023-11-29,83.0,25.6,24.4,27.1,76.1,792.0,34566.0,12.9,10.4,185.0,82.0,191.0,0.6,7.0,13.91
4.0,Tomato,Beefsteak,2023-05-18,2023-08-08,82.0,23.5,21.4,24.6,82.4,929.0,41291.0,15.4,6.9,207.0,91.0,215.0,3.9,6.8,18.53
2.0,Lettuce,Butterhead,2023-06-27,2023-08-07,41.0,20.2,18.0,21.6,74.1,832.0,44892.0,16.0,7.6,86.0,43.0,140.0,3.2,6.5,5.03
4.0,Lettuce,Butterhead,2023-07-23,2023-08-28,36.0,,,,,,,15.4,8.5,101.0,66.0,147.0,3.2,6.6,6.1
4.0,Lettuce,Leaf,2023-01-25,2023-03-15,49.0,16.4,13.8,17.5,71.5,858.0,21892.0,10.0,4.4,123.0,35.0,100.0,2.0,6.3,7.57
5.0,Tomato,Beefsteak,2023-08-07,2023-11-01,86.0,23.0,21.9,25.1,77.0,707.0,34100.0,14.7,6.4,180.0,63.0,185.0,0.0,6.3,21.83
4.0,Lettuce,Butterhead,2023-01-11,2023-02-17,37.0,18.5,15.1,20.1,60.1,674.0,16165.0,10.0,6.2,84.0,51.0,134.0,3.0,6.2,6.66
3.0,Lettuce,Butterhead,2023-06-01,2023-07-05,34.0,21.3,19.8,22.4,69.4,666.0,38876.0,15.8,4.6,,,,1.3,5.9,10.39
4.0,Cucumber,English,2023-06-02,2023-07-24,52.0,26.8,25.5,29.1,69.3,733.0,34876.0,15.8,9.6,173.0,56.0,124.0,3.8,7.1,11.65
4.0,Pepper,Habanero,2023-11-16,2024-02-22,98.0,21.9,20.1,25.0,76.8,1198.0,19191.0,10.0,10.1,135.0,55.0,130.0,1.0,6.8,6.86
3.0,Lettuce,Leaf,2023-06-16,2023-07-22,36.0,17.6,16.0,18.9,59.5,889.0,38146.0,16.0,4.6,148.0,51.0,140.0,2.1,7.5,8.91
1.0,Tomato,Roma,2023-07-23,2023-10-11,80.0,,,,,,,15.4,8.6,246.0,68.0,192.0,6.2,6.8,11.48
2.0,Lettuce,Romaine,2023-08-31,2023-10-06,36.0,15.2,12.6,18.3,64.7,773.0,30844.0,13.3,6.4,124.0,68.0,140.0,1.3,5.8,4.01
4.0,Tomato,Heirloom,2023-03-13,2023-05-30,78.0,27.6,26.1,30.7,74.6,805.0,30165.0,11.5,7.9,193.0,74.0,159.0,3.5,6.5,13.48
2.0,Tomato,Cherry,2023-11-25,2024-02-15,82.0,26.3,24.7,28.5,81.9,809.0,20052.0,10.0,6.0,234.0,60.0,198.0,,7.1,18.08
2.0,Tomato,Beefsteak,2023-09-23,2023-12-01,69.0,24.6,21.5,26.5,73.7,935.0,29647.0,11.8,9.1,207.0,114.0,162.0,1.8,6.4,15.36
3.0,Tomato,Heirloom,2023-07-31,2023-10-21,82.0,27.8,26.5,30.3,84.4,778.0,40822.0,15.1,6.8,178.0,80.0,160.0,0.0,5.9,19.29
2.0,Lettuce,Romaine,2023-08-15,2023-09-18,34.0,15.2,13.8,18.4,75.9,902.0,22928.0,14.3,5.7,100.0,69.0,137.0,1.2,6.4,7.81
5.0,Lettuce,Romaine,2023-02-25,2023-03-31,34.0,17.1,15.5,18.7,73.2,778.0,26602.0,10.4,4.5,87.0,60.0,122.0,2.4,,8.56
4.0,Cucumber,Pickling,2023-12-17,2024-02-10,55.0,23.9,21.5,25.0,74.7,1059.0,15643.0,10.0,9.4,187.0,42.0,173.0,3.5,6.0,8.04
5.0,Tomato,Cherry,2023-12-24,2024-03-14,81.0,22.4,19.8,24.1,83.7,605.0,24126.0,10.0,5.3,246.0,77.0,242.0,0.2,6.7,16.81
3.0,Tomato,Beefsteak,2023-03-18,2023-05-29,72.0,27.2,25.6,29.6,78.6,751.0,30159.0,11.8,8.0,,,,3.2,5.2,11.52
2.0,Cucumber,English,2023-06-10,2023-08-05,56.0,26.3,24.0,28.5,69.7,592.0,41074.0,15.9,8.9,172.0,93.0,196.0,1.3,5.5,11.3
4.0,Cucumber,English,2023-11-01,2023-12-29,58.0,21.8,19.6,23.4,73.9,730.0,24223.0,10.0,3.8,135.0,91.0,195.0,3.2,6.4,10.16
2.0,Pepper,Habanero,2023-04-28,2023-07-12,75.0,24.8,23.0,26.5,66.0,1054.0,30377.0,14.4,6.4,128.0,46.0,144.0,4.8,6.4,5.71
4.0,Lettuce,Butterhead,2023-09-21,2023-10-30,39.0,21.2,19.8,22.7,70.3,812.0,39516.0,11.9,7.1,148.0,39.0,144.0,1.7,5.3,10.8
4.0,Lettuce,Iceberg,2023-07-20,2023-08-30,41.0,21.7,20.6,23.2,63.9,887.0,33349.0,15.5,6.8,95.0,56.0,148.0,2.2,6.8,5.94
2.0,Cucumber,Slicing,2023-07-24,2023-09-17,55.0,21.7,20.3,23.6,89.1,802.0,40989.0,15.3,6.4,105.0,82.0,184.0,4.3,6.2,15.62
3.0,Tomato,Roma,2023-12-23,2024-03-04,72.0,28.0,24.4,31.4,85.3,715.0,21739.0,10.0,11.3,231.0,104.0,234.0,5.2,6.5,10.74
4.0,Cucumber,English,2023-12-03,2024-01-31,59.0,25.4,23.7,28.2,79.1,744.0,24433.0,10.0,4.6,132.0,87.0,174.0,0.5,6.0,13.5
3.0,Tomato,Beefsteak,2023-03-19,2023-06-08,81.0,23.0,19.5,25.1,73.1,893.0,28753.0,11.9,8.5,160.0,86.0,153.0,4.6,6.4,10.56
5.0,Tomato,Beefsteak,2023-04-06,2023-06-29,84.0,26.3,24.1,27.4,74.9,541.0,28979.0,13.1,10.0,,,,0.3,6.9,13.59
3.0,Tomato,Cherry,2023-08-06,2023-10-14,69.0,25.6,23.5,26.9,76.0,592.0,34519.0,14.8,7.7,192.0,66.0,194.0,1.4,5.7,15.78
1.0,Lettuce,Butterhead,2023-10-13,2023-11-21,39.0,16.4,15.2,19.6,81.5,820.0,28119.0,10.4,4.9,97.0,49.0,127.0,0.0,6.0,10.84
5.0,Tomato,Cherry,2023-12-24,2024-03-07,74.0,25.3,23.9,26.3,67.8,843.0,26983.0,10.0,11.4,187.0,71.0,184.0,0.2,6.2,10.52
3.0,Cucumber,Pickling,2023-12-25,2024-02-20,57.0,23.3,19.5,24.7,85.2,777.0,18616.0,10.0,5.1,103.0,74.0,182.0,2.1,6.0,12.19
3.0,Tomato,Cherry,2023-02-20,2023-05-02,71.0,23.5,20.8,25.4,72.5,727.0,28451.0,10.1,6.6,241.0,73.0,170.0,1.6,6.8,19.03
4.0,Lettuce,Iceberg,2023-06-15,2023-08-01,47.0,23.2,22.1,24.6,55.4,772.0,37895.0,16.0,7.2,128.0,68.0,120.0,0.0,6.8,7.09
2.0,Lettuce,Iceberg,2023-11-16,2023-12-21,35.0,19.5,17.5,23.1,64.6,1131.0,31013.0,10.0,6.5,101.0,67.0,127.0,3.8,6.6,6.3
1.0,Cucumber,Slicing,2023-03-27,2023-05-28,62.0,28.2,26.0,30.2,80.2,722.0,26185.0,12.4,7.5,198.0,42.0,130.0,0.9,6.5,9.8
3.0,Cucumber,English,2023-03-23,2023-05-16,54.0,22.1,20.3,24.4,84.0,543.0,30000.0,12.1,7.3,181.0,97.0,185.0,2.1,7.2,9.64
3.0,Tomato,Roma,2023-11-20,2024-02-06,78.0,25.6,24.1,29.0,63.2,907.0,26430.0,10.0,7.7,196.0,101.0,165.0,3.7,6.8,15.16
5.0,Tomato,Heirloom,2023-10-19,2024-01-10,83.0,26.6,24.0,28.0,71.6,973.0,24708.0,10.1,6.3,231.0,64.0,209.0,2.8,7.3,16.79
1.0,Cucumber,English,2023-05-06,2023-06-25,50.0,,,,,,,14.8,10.8,198.0,66.0,124.0,1.6,6.4,10.01
5.0,Tomato,Heirloom,2023-04-15,2023-07-10,86.0,26.2,24.0,27.5,79.6,604.0,34629.0,13.7,9.0,215.0,106.0,207.0,3.8,6.7,13.0
5.0,Cucumber,English,2023-06-19,2023-08-14,56.0,21.7,20.1,24.7,75.3,910.0,40493.0,16.0,3.8,194.0,80.0,129.0,4.2,5.6,13.42
2.0,Tomato,Cherry,2023-12-10,2024-02-14,66.0,24.3,21.8,26.7,72.0,817.0,19319.0,10.0,5.6,234.0,85.0,171.0,0.0,7.7,23.07
2.0,Pepper,Jalapeno,2023-04-18,2023-07-24,97.0,25.0,22.9,28.1,59.3,586.0,28484.0,13.9,6.0,136.0,46.0,188.0,0.3,,11.74
5.0,Cucumber,Pickling,2023-10-04,2023-12-07,64.0,25.8,22.4,28.0,70.0,625.0,18794.0,11.0,9.3,,,,1.5,6.6,7.57
1.0,Cucumber,Slicing,2023-08-26,2023-10-22,57.0,28.6,27.5,30.1,67.2,923.0,33948.0,13.6,7.5,129.0,48.0,151.0,4.0,6.8,11.0
5.0,Cucumber,Slicing,2023-11-06,2023-12-26,50.0,24.7,22.6,26.7,77.2,974.0,27034.0,10.0,6.0,155.0,85.0,167.0,4.1,6.5,8.48
1.0,Cucumber,Slicing,2023-05-27,2023-07-31,65.0,23.3,22.2,24.9,88.1,728.0,35618.0,15.7,5.1,,,,2.0,6.3,17.52
4.0,Cucumber,Slicing,2023-04-09,2023-06-07,59.0,24.0,21.7,26.9,67.3,681.0,34500.0,13.3,8.3,191.0,82.0,151.0,2.1,6.2,13.04
2.0,Tomato,Roma,2023-12-26,2024-03-25,90.0,24.8,23.3,26.5,82.3,819.0,23938.0,10.0,4.3,230.0,116.0,225.0,0.0,7.2,20.13
4.0,Tomato,Roma,2023-09-06,2023-11-10,65.0,27.6,25.0,29.2,66.0,,43609.0,12.9,9.6,216.0,105.0,220.0,2.4,7.0,15.04
1.0,Cucumber,Pickling,2023-07-22,2023-09-25,65.0,22.6,20.2,25.5,82.3,616.0,40928.0,15.4,9.5,138.0,67.0,200.0,0.0,7.1,12.17
4.0,Cucumber,Slicing,2023-03-08,2023-05-17,70.0,23.9,22.3,25.6,91.2,1041.0,30016.0,11.1,8.6,152.0,66.0,188.0,0.4,6.8,8.27
3.0,Tomato,Roma,2023-07-08,2023-09-26,80.0,25.2,22.7,26.3,71.0,962.0,49928.0,15.8,8.6,164.0,85.0,207.0,3.8,6.0,13.26
3.0,Cucumber,English,2023-11-22,2024-01-19,58.0,24.1,21.2,27.3,74.5,963.0,22182.0,10.0,6.7,193.0,82.0,184.0,1.5,6.6,9.41
3.0,Cucumber,Slicing,2023-01-20,2023-03-13,52.0,24.1,20.5,25.8,69.0,1016.0,21912.0,10.0,7.5,192.0,77.0,178.0,0.3,6.2,9.93
5.0,Tomato,Beefsteak,2023-12-20,2024-03-07,78.0,23.3,20.8,26.8,79.1,730.0,19979.0,10.0,7.1,175.0,103.0,154.0,0.8,6.3,17.21
4.0,Cucumber,Slicing,2023-03-31,2023-05-30,60.0,25.1,23.2,26.8,84.1,890.0,33387.0,12.7,8.3,137.0,78.0,136.0,0.0,6.4,9.98
4.0,Tomato,Roma,2023-05-12,2023-07-25,74.0,,,,,,,15.1,5.9,194.0,99.0,174.0,0.0,6.2,21.56
5.0,Tomato,Heirloom,2023-09-23,2023-12-14,82.0,28.5,24.7,31.8,82.3,835.0,31386.0,11.8,9.8,200.0,114.0,150.0,3.5,6.6,13.93
1.0,Lettuce,Butterhead,2023-08-16,2023-09-27,42.0,17.3,16.0,21.0,68.2,700.0,37879.0,14.2,7.5,127.0,54.0,82.0,0.9,6.6,7.41
1.0,Cucumber,English,2023-03-13,2023-05-17,65.0,25.1,23.9,26.2,85.7,631.0,24954.0,11.5,6.5,135.0,47.0,149.0,2.4,7.3,8.12
1.0,Lettuce,Romaine,2023-04-13,2023-05-23,40.0,15.8,14.1,18.8,71.4,766.0,31917.0,13.5,3.1,90.0,42.0,81.0,2.5,5.6,9.67
4.0,Tomato,Heirloom,2023-04-05,2023-06-12,68.0,22.8,20.9,24.8,82.5,783.0,37053.0,13.0,9.4,245.0,95.0,178.0,3.1,7.2,16.76
3.0,Tomato,Beefsteak,2023-09-15,2023-11-14,60.0,20.7,18.3,22.6,92.5,510.0,33628.0,12.3,8.4,239.0,57.0,250.0,0.6,5.4,14.83
4.0,Cucumber,English,2023-08-06,2023-10-05,60.0,28.2,26.8,29.2,76.8,961.0,39413.0,14.8,7.0,151.0,43.0,200.0,0.3,7.3,12.06
4.0,Pepper,Jalapeno,2023-03-31,2023-06-10,71.0,26.9,25.5,27.9,78.8,1025.0,29682.0,12.7,5.5,183.0,63.0,183.0,1.8,7.1,11.18
4.0,Cucumber,English,2023-11-15,2024-01-05,51.0,28.0,26.8,29.4,71.9,856.0,28056.0,10.0,11.0,122.0,56.0,129.0,3.4,6.2,9.13
4.0,Pepper,Bell,2023-02-10,2023-04-21,70.0,24.7,21.8,25.8,64.7,814.0,29686.0,10.0,5.8,148.0,58.0,152.0,3.1,,6.47
1.0,Cucumber,Slicing,2023-06-23,2023-08-13,51.0,25.2,23.6,26.3,74.6,1017.0,36639.0,16.0,8.1,,,,0.4,6.7,6.29
1.0,Cucumber,Slicing,2023-08-13,2023-10-11,59.0,25.6,24.1,27.8,77.5,579.0,37127.0,14.4,6.6,148.0,70.0,128.0,1.1,7.8,14.81
1.0,Lettuce,Iceberg,2023-08-22,2023-09-26,35.0,17.1,16.0,18.3,75.0,1014.0,32994.0,13.9,4.7,142.0,62.0,114.0,0.8,6.5,8.43
2.0,Cucumber,Slicing,2023-05-30,2023-07-25,56.0,26.5,25.1,28.2,79.2,928.0,41693.0,15.7,7.5,,,,0.7,6.1,11.66
4.0,Pepper,Habanero,2023-12-26,2024-03-13,78.0,26.7,24.1,30.1,72.8,749.0,23045.0,10.0,6.1,193.0,62.0,141.0,0.4,6.6,13.66
2.0,Cucumber,Slicing,2023-04-22,2023-06-24,63.0,24.5,22.7,25.8,76.2,899.0,33750.0,14.1,8.8,121.0,78.0,148.0,5.0,6.7,9.74
4.0,Tomato,Roma,2023-02-02,2023-04-26,83.0,23.2,21.5,25.4,73.3,776.0,20318.0,10.0,5.9,157.0,83.0,211.0,0.3,7.1,16.71
2.0,Tomato,Roma,2023-02-16,2023-05-04,77.0,,,,,,,10.0,3.4,160.0,55.0,185.0,1.8,6.3,18.94
4.0,Lettuce,Butterhead,2023-09-11,2023-10-16,35.0,15.2,13.3,16.4,64.4,1094.0,35723.0,12.6,2.9,104.0,39.0,124.0,1.5,6.6,7.36
3.0,Tomato,Beefsteak,2023-10-26,2023-12-31,66.0,26.2,23.9,28.1,72.5,750.0,24193.0,10.0,9.4,230.0,106.0,184.0,2.3,6.3,12.41
5.0,Lettuce,Butterhead,2023-05-01,2023-06-02,32.0,18.7,17.1,20.9,74.2,1016.0,42406.0,14.6,4.8,,,,0.2,6.4,11.91
5.0,Tomato,Roma,2023-10-21,2023-12-23,63.0,29.2,26.4,31.4,74.2,722.0,17445.0,10.0,7.3,197.0,102.0,178.0,,6.8,11.52
5.0,Cucumber,English,2023-07-21,2023-09-11,52.0,27.0,25.6,28.6,82.9,712.0,47994.0,15.5,9.7,199.0,93.0,123.0,0.4,6.8,12.58
4.0,Tomato,Roma,2023-01-18,2023-03-20,61.0,24.3,22.7,26.1,72.4,843.0,21535.0,10.0,4.3,191.0,71.0,225.0,1.7,6.4,21.71
5.0,Lettuce,Romaine,2023-07-09,2023-08-27,49.0,20.0,18.0,23.0,73.5,422.0,36294.0,15.8,3.8,137.0,52.0,94.0,0.0,7.5,8.41
1.0,Tomato,Roma,2023-12-14,2024-02-20,68.0,26.0,24.0,28.9,68.3,606.0,25303.0,10.0,7.0,162.0,72.0,213.0,4.3,6.5,13.49
2.0,Lettuce,Romaine,2023-09-04,2023-10-17,43.0,18.8,17.0,21.1,71.9,657.0,38605.0,13.1,6.5,124.0,67.0,101.0,0.6,5.7,5.37
1.0,Cucumber,English,2023-05-02,2023-06-21,50.0,24.9,23.4,25.9,64.4,623.0,40301.0,14.6,8.8,148.0,81.0,163.0,2.7,6.5,10.07
3.0,Cucumber,English,2023-09-15,2023-11-21,67.0,25.8,24.6,28.4,82.1,1088.0,29079.0,12.3,9.7,105.0,61.0,195.0,0.3,,6.79
2.0,Pepper,Habanero,2023-04-29,2023-08-06,99.0,27.5,24.4,30.7,78.9,718.0,36321.0,14.5,9.7,162.0,84.0,184.0,1.2,5.9,5.92
1.0,Lettuce,Iceberg,2023-07-10,2023-08-23,44.0,19.0,16.8,20.9,59.5,584.0,36932.0,15.8,3.6,83.0,53.0,123.0,0.1,6.7,4.39
4.0,Cucumber,English,2023-02-10,2023-04-15,64.0,24.0,22.9,26.1,90.7,990.0,25901.0,10.0,7.8,172.0,71.0,129.0,0.0,,8.44
2.0,Cucumber,English,2023-06-23,2023-09-01,70.0,23.2,21.2,24.7,80.5,548.0,39899.0,16.0,7.5,119.0,86.0,136.0,3.1,6.2,6.17
4.0,Cucumber,Pickling,2023-12-06,2024-01-27,52.0,26.0,24.8,27.2,69.4,662.0,24310.0,10.0,10.5,139.0,54.0,133.0,1.4,6.6,9.48
4.0,Cucumber,English,2023-11-10,2024-01-07,58.0,27.2,24.9,29.4,76.9,826.0,16134.0,10.0,9.3,103.0,68.0,174.0,1.2,7.1,6.02
4.0,Tomato,Cherry,2023-04-30,2023-07-15,76.0,26.4,24.9,29.2,73.0,860.0,37127.0,14.5,9.8,202.0,77.0,208.0,1.0,6.3,13.78
1.0,Tomato,Beefsteak,2023-04-13,2023-06-16,64.0,26.5,25.2,27.9,74.6,783.0,34043.0,13.5,7.1,186.0,57.0,220.0,1.8,6.6,15.34
2.0,Lettuce,Iceberg,2023-12-22,2024-01-31,40.0,15.4,13.9,17.1,59.3,693.0,13888.0,10.0,3.8,150.0,53.0,128.0,3.6,6.2,5.71
1.0,Lettuce,Butterhead,2023-02-25,2023-04-10,44.0,20.4,19.1,21.5,77.3,355.0,23132.0,10.4,7.9,124.0,31.0,135.0,0.0,6.7,10.64
4.0,Cucumber,Slicing,2023-02-09,2023-04-17,67.0,24.9,22.8,26.1,77.9,880.0,20370.0,10.0,10.9,159.0,75.0,137.0,0.6,6.2,6.5
4.0,Tomato,Beefsteak,2023-05-25,2023-08-17,84.0,22.7,21.2,24.4,73.1,677.0,31174.0,15.6,8.5,180.0,74.0,160.0,3.1,,11.63
2.0,Lettuce,Iceberg,2023-03-21,2023-04-27,37.0,21.7,18.7,23.1,77.7,559.0,36714.0,12.0,7.4,131.0,37.0,114.0,3.8,6.0,4.76
4.0,Cucumber,English,2023-05-21,2023-07-21,61.0,25.7,24.5,27.6,66.5,755.0,35387.0,15.5,6.8,190.0,72.0,185.0,4.3,7.0,11.76
2.0,Lettuce,Iceberg,2023-06-21,2023-08-08,48.0,17.7,16.4,19.3,71.5,1067.0,42395.0,16.0,6.0,93.0,51.0,121.0,0.6,,5.1
3.0,Cucumber,Pickling,2023-11-25,2024-01-16,52.0,22.2,20.2,24.6,66.8,804.0,24710.0,10.0,8.0,173.0,46.0,133.0,1.7,5.3,9.47
1.0,Tomato,Heirloom,2023-05-25,2023-08-23,90.0,22.6,19.9,24.3,74.9,798.0,41753.0,15.6,8.3,238.0,106.0,180.0,0.5,6.5,22.75
3.0,Cucumber,Pickling,2023-08-24,2023-10-29,66.0,21.7,20.0,23.3,75.2,968.0,44478.0,13.8,5.9,,,,,6.7,17.81
5.0,Lettuce,Leaf,2023-07-06,2023-08-15,40.0,17.3,15.2,19.5,78.6,695.0,45999.0,15.9,5.2,145.0,55.0,104.0,0.0,6.1,8.83
3.0,Tomato,Heirloom,2023-08-25,2023-11-18,85.0,25.6,22.6,27.7,88.0,379.0,28654.0,13.7,4.8,226.0,67.0,158.0,3.8,6.9,22.16
1.0,Tomato,Cherry,2023-01-22,2023-04-08,76.0,24.0,21.3,26.0,69.3,826.0,9631.0,10.0,9.2,,,,1.4,6.5,11.81
3.0,Tomato,Beefsteak,2023-12-22,2024-03-03,72.0,27.3,23.9,28.4,80.5,558.0,16664.0,10.0,6.8,,,,0.0,7.1,18.27
2.0,Cucumber,English,2023-11-27,2024-01-27,61.0,18.6,17.3,20.4,76.6,781.0,16772.0,10.0,3.9,,,,1.1,5.9,11.2
3.0,Pepper,Bell,2023-07-02,2023-09-24,84.0,22.8,21.2,24.4,76.8,999.0,43217.0,15.9,7.9,133.0,65.0,140.0,1.9,6.8,8.29
4.0,Lettuce,Leaf,2023-09-20,2023-11-03,44.0,18.8,17.6,20.6,72.0,534.0,27008.0,12.0,6.4,,,,1.8,6.2,5.37
1.0,Pepper,Jalapeno,2023-05-01,2023-07-23,83.0,27.0,25.9,29.9,64.9,1054.0,44316.0,14.6,10.3,181.0,60.0,122.0,0.8,6.1,4.88
4.0,Cucumber,Slicing,2023-08-11,2023-10-02,52.0,26.2,25.1,27.5,90.3,830.0,35798.0,14.5,9.0,126.0,76.0,190.0,3.6,7.3,8.1
2.0,Cucumber,Slicing,2023-03-16,2023-05-23,68.0,20.4,18.2,22.5,80.2,757.0,26536.0,11.7,6.3,194.0,70.0,190.0,2.6,6.7,11.0
4.0,Tomato,Beefsteak,2023-06-06,2023-08-21,76.0,24.4,22.7,25.5,75.6,1040.0,24857.0,15.9,7.3,205.0,91.0,187.0,0.1,6.9,16.91
5.0,Tomato,Heirloom,2023-09-29,2023-12-24,86.0,24.4,22.9,25.9,73.4,512.0,30116.0,11.3,5.5,240.0,86.0,206.0,0.0,7.5,24.04
2.0,Lettuce,Romaine,2023-12-28,2024-02-13,47.0,18.5,17.2,19.8,86.6,555.0,16588.0,10.0,5.1,116.0,62.0,141.0,3.9,7.1,11.11
5.0,Cucumber,English,2023-12-04,2024-01-25,53.0,22.1,21.0,24.0,90.9,858.0,25330.0,10.0,6.7,164.0,65.0,192.0,3.2,7.0,10.62
3.0,Cucumber,Pickling,2023-04-14,2023-06-19,66.0,24.6,22.1,26.1,93.6,664.0,28543.0,13.6,7.2,100.0,73.0,165.0,3.5,6.1,11.67
4.0,Lettuce,Butterhead,2023-09-09,2023-10-19,40.0,20.9,17.8,23.9,60.8,619.0,39772.0,12.7,4.2,112.0,38.0,123.0,3.6,6.7,7.65
2.0,Pepper,Bell,2023-09-02,2023-12-05,94.0,26.3,24.1,27.4,92.9,842.0,38612.0,13.2,5.5,160.0,66.0,123.0,0.0,6.7,18.19
4.0,Cucumber,Slicing,2023-12-22,2024-02-20,60.0,,,,,,,10.0,7.0,195.0,65.0,139.0,1.0,6.8,8.02
